IdRodada,IdPartida,InicialDoTime,Treinador,Titular,NomeJogador,Posicao
1014,8771,JAM,SIMOES Rene (BRA),N,Andrew WILLIAMS,
1014,8771,JPN,OKADA Takeshi (JPN),N,Toshihiro HATTORI,
1014,8771,JAM,SIMOES Rene (BRA),N,Walter BOYD,
1014,8771,JPN,OKADA Takeshi (JPN),N,Masayuki OKANO,
1014,8771,JAM,SIMOES Rene (BRA),N,Dean SEWELL,
1014,8771,JPN,OKADA Takeshi (JPN),N,Hiroaki MORISHIMA,
1014,8771,JAM,SIMOES Rene (BRA),N,Donovan RICKETTS,
1014,8771,JPN,OKADA Takeshi (JPN),N,Toshihide SAITO,
1014,8771,JAM,SIMOES Rene (BRA),N,Robert EARLE,
1014,8771,JPN,OKADA Takeshi (JPN),N,Eisuke NAKANISHI,
1014,8771,JAM,SIMOES Rene (BRA),N,Deon BURTON,
1014,8771,JPN,OKADA Takeshi (JPN),N,Seigo NARAZAKI,
1014,8771,JAM,SIMOES Rene (BRA),N,Darryl POWELL,
1014,8771,JPN,OKADA Takeshi (JPN),N,Takashi HIRANO,
1014,8771,JAM,SIMOES Rene (BRA),N,Durrent BROWN,
1014,8772,ARG,PASSARELLA Daniel (ARG),S,Carlos ROA,GK
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,Drazen LADIC,GK
1014,8772,ARG,PASSARELLA Daniel (ARG),S,Roberto AYALA,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,Slaven BILIC,
1014,8772,ARG,PASSARELLA Daniel (ARG),S,Mauricio PINEDA,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,Aljosa ASANOVIC,
1014,8772,ARG,PASSARELLA Daniel (ARG),S,Matias ALMEYDA,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,Robert PROSINECKI,
1014,8772,ARG,PASSARELLA Daniel (ARG),S,Gabriel BATISTUTA,C
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,Davor SUKER,
1014,8772,ARG,PASSARELLA Daniel (ARG),S,Ariel ORTEGA,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,Zvonimir BOBAN,C
1014,8772,ARG,PASSARELLA Daniel (ARG),S,VER�N,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,Silvio MARIC,
1014,8772,ARG,PASSARELLA Daniel (ARG),S,Pablo PAZ,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,Mario STANIC,
1014,8772,ARG,PASSARELLA Daniel (ARG),S,Nelson VIVAS,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,Zvonimir SOLDO,
1014,8772,ARG,PASSARELLA Daniel (ARG),S,Marcelo GALLARDO,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,Robert JARNI,
1014,8772,ARG,PASSARELLA Daniel (ARG),S,Javier ZANETTI,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,Dario SIMIC,
1014,8772,ARG,PASSARELLA Daniel (ARG),N,Jose CHAMOT,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,Petar KRPAN,
1014,8772,ARG,PASSARELLA Daniel (ARG),N,Roberto SENSINI,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,Anthony SERIC,
1014,8772,ARG,PASSARELLA Daniel (ARG),N,Claudio LOPEZ,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,Igor STIMAC,
1014,8772,ARG,PASSARELLA Daniel (ARG),N,Diego SIMEONE,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,Goran JURIC,
1014,8772,ARG,PASSARELLA Daniel (ARG),N,German BURGOS,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,Marjan MRMIC,
1014,8772,ARG,PASSARELLA Daniel (ARG),N,Leonardo ASTRADA,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,Igor TUDOR,
1014,8772,ARG,PASSARELLA Daniel (ARG),N,Sergio BERTI,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,Ardian KOZNIKU,
1014,8772,ARG,PASSARELLA Daniel (ARG),N,Pablo CAVALLERO,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,Zoran MAMIC,
1014,8772,ARG,PASSARELLA Daniel (ARG),N,Abel BALBO,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,Goran VLAOVIC,
1014,8772,ARG,PASSARELLA Daniel (ARG),N,CRESPO,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,Krunoslav JURCIC,
1014,8772,ARG,PASSARELLA Daniel (ARG),N,Marcelo DELGADO,
1014,8772,CRO,BLAZEVIC Miroslav (BIH),N,Vladimir VASILJ,
1014,8769,ROU,IORDANESCU Anghel (ROU),S,Bogdan STELEA,GK
1014,8769,TUN,SELMI Ali (TUN),S,Choukri EL OUAER,GK
1014,8769,ROU,IORDANESCU Anghel (ROU),S,Dan PETRESCU,
1014,8769,TUN,SELMI Ali (TUN),S,S. TRABELSI,C
1014,8769,ROU,IORDANESCU Anghel (ROU),S,Christian DULCA,
1014,8769,TUN,SELMI Ali (TUN),S,Mounir BOUKADIDA,
1014,8769,ROU,IORDANESCU Anghel (ROU),S,Anton DOBOS,
1014,8769,TUN,SELMI Ali (TUN),S,Ferid CHOUCHANE,
1014,8769,ROU,IORDANESCU Anghel (ROU),S,Constantin GALCA,
1014,8769,TUN,SELMI Ali (TUN),S,Zoubeir BEYA,
1014,8769,ROU,IORDANESCU Anghel (ROU),S,Marius LACATUS,
1014,8769,TUN,SELMI Ali (TUN),S,Kais GHODHBANE,
1014,8769,ROU,IORDANESCU Anghel (ROU),S,Dorinel MUNTEANU,
1014,8769,TUN,SELMI Ali (TUN),S,Adel EL SELLIMI,
1014,8769,ROU,IORDANESCU Anghel (ROU),S,Gheorghe HAGI,C
1014,8769,TUN,SELMI Ali (TUN),S,Riadh BOUAZIZI,
1014,8769,ROU,IORDANESCU Anghel (ROU),S,Liviu CIOBOTARIU,
1014,8769,TUN,SELMI Ali (TUN),S,Sirajeddine CHIHI,
1014,8769,ROU,IORDANESCU Anghel (ROU),S,Lucian MARINESCU,
1014,8769,TUN,SELMI Ali (TUN),S,Skander SOUAYEH,
1014,8769,ROU,IORDANESCU Anghel (ROU),S,Ilie DUMITRESCU,
1014,8769,TUN,SELMI Ali (TUN),S,BEN SLIMANE,
1014,8769,ROU,IORDANESCU Anghel (ROU),N,Dumitru STANGACIU,
1014,8769,TUN,SELMI Ali (TUN),N,Imed BEN YOUNES,
1014,8769,ROU,IORDANESCU Anghel (ROU),N,POPESCU GH.,
1014,8769,TUN,SELMI Ali (TUN),N,H. TRABELSI,
1014,8769,ROU,IORDANESCU Anghel (ROU),N,Viorel MOLDOVAN,
1014,8769,TUN,SELMI Ali (TUN),N,Tarek THABET,
1014,8769,ROU,IORDANESCU Anghel (ROU),N,Adrian ILIE,
1014,8769,TUN,SELMI Ali (TUN),N,Riadh JELASSI,
1014,8769,ROU,IORDANESCU Anghel (ROU),N,Radu NICULESCU,
1014,8769,TUN,SELMI Ali (TUN),N,Mourad EL MELKI,
1014,8769,ROU,IORDANESCU Anghel (ROU),N,POPESCU G.,
1014,8769,TUN,SELMI Ali (TUN),N,Radhouane SALHI,
1014,8769,ROU,IORDANESCU Anghel (ROU),N,Iulian FILIPESCU,
1014,8769,TUN,SELMI Ali (TUN),N,CLAYTON,
1014,8769,ROU,IORDANESCU Anghel (ROU),N,Ovidiu STANGA,
1014,8769,TUN,SELMI Ali (TUN),N,Faycal BEN AHMED,
1014,8769,ROU,IORDANESCU Anghel (ROU),N,Tibor SELYMES,
1014,8769,TUN,SELMI Ali (TUN),N,Sabri JABALLAH,
1014,8769,ROU,IORDANESCU Anghel (ROU),N,Gheorghe CRAIOVEANU,
1014,8769,TUN,SELMI Ali (TUN),N,Khaled BADRA,
1014,8769,ROU,IORDANESCU Anghel (ROU),N,Florin PRUNEA,
1014,8769,TUN,SELMI Ali (TUN),N,Ali BOUMNIJEL,
1014,8770,COL,GOMEZ Hernan (COL),S,MONDRAGON,GK
1014,8770,ENG,HODDLE Glenn (ENG),S,David SEAMAN,GK
1014,8770,COL,GOMEZ Hernan (COL),S,PALACIOS,
1014,8770,ENG,HODDLE Glenn (ENG),S,Sol CAMPBELL,
1014,8770,COL,GOMEZ Hernan (COL),S,BERMUDEZ,
1014,8770,ENG,HODDLE Glenn (ENG),S,Graeme LE SAUX,
1014,8770,COL,GOMEZ Hernan (COL),S,SERNA,
1014,8770,ENG,HODDLE Glenn (ENG),S,Paul INCE,
1014,8770,COL,GOMEZ Hernan (COL),S,DE AVILA,
1014,8770,ENG,HODDLE Glenn (ENG),S,Tony ADAMS,
1014,8770,COL,GOMEZ Hernan (COL),S,LOZANO,
1014,8770,ENG,HODDLE Glenn (ENG),S,David BECKHAM,
1014,8770,COL,GOMEZ Hernan (COL),S,VALDERRAMA,C
1014,8770,ENG,HODDLE Glenn (ENG),S,Alan SHEARER,C
1014,8770,COL,GOMEZ Hernan (COL),S,CABRERA,
1014,8770,ENG,HODDLE Glenn (ENG),S,Gary NEVILLE,
1014,8770,COL,GOMEZ Hernan (COL),S,MORENO,
1014,8770,ENG,HODDLE Glenn (ENG),S,Darren ANDERTON,
1014,8770,COL,GOMEZ Hernan (COL),S,RINCON,
1014,8770,ENG,HODDLE Glenn (ENG),S,Paul SCHOLES,
1014,8770,COL,GOMEZ Hernan (COL),S,PRECIADO,
1014,8770,ENG,HODDLE Glenn (ENG),S,Michael OWEN,
1014,8770,COL,GOMEZ Hernan (COL),N,CORDOBA,
1014,8770,ENG,HODDLE Glenn (ENG),N,Gareth SOUTHGATE,
1014,8770,COL,GOMEZ Hernan (COL),N,CORDOBA,
1014,8770,ENG,HODDLE Glenn (ENG),N,David BATTY,
1014,8770,COL,GOMEZ Hernan (COL),N,SANTA,
1014,8770,ENG,HODDLE Glenn (ENG),N,Teddy SHERINGHAM,
1014,8770,COL,GOMEZ Hernan (COL),N,VALENCIA,
1014,8770,ENG,HODDLE Glenn (ENG),N,McMANAMAN,
1014,8770,COL,GOMEZ Hernan (COL),N,ASPRILLA,
1014,8770,ENG,HODDLE Glenn (ENG),N,Nigel MARTYN,
1014,8770,COL,GOMEZ Hernan (COL),N,CALERO,
1014,8770,ENG,HODDLE Glenn (ENG),N,Paul MERSON,
1014,8770,COL,GOMEZ Hernan (COL),N,BOLA�O,
1014,8770,ENG,HODDLE Glenn (ENG),N,Robert LEE,
1014,8770,COL,GOMEZ Hernan (COL),N,ARISTIZABAL,
1014,8770,ENG,HODDLE Glenn (ENG),N,Martin KEOWN,
1014,8770,COL,GOMEZ Hernan (COL),N,ESTRADA,
1014,8770,ENG,HODDLE Glenn (ENG),N,L. FERDINAND,
1014,8770,COL,GOMEZ Hernan (COL),N,PEREZ,
1014,8770,ENG,HODDLE Glenn (ENG),N,R. FERDINAND,
1014,8770,COL,GOMEZ Hernan (COL),N,RICARD,
1014,8770,ENG,HODDLE Glenn (ENG),N,Tim FLOWERS,
1024,8774,ITA,MALDINI Cesare (ITA),S,Gianluca PAGLIUCA,GK
1024,8774,NOR,OLSEN Egil (NOR),S,GROD�S,GKC
1024,8774,ITA,MALDINI Cesare (ITA),S,Giuseppe BERGOMI,
1024,8774,NOR,OLSEN Egil (NOR),S,Ronny JOHNSEN,
1024,8774,ITA,MALDINI Cesare (ITA),S,Paolo MALDINI,C
1024,8774,NOR,OLSEN Egil (NOR),S,Henning BERG,
1024,8774,ITA,MALDINI Cesare (ITA),S,Fabio CANNAVARO,
1024,8774,NOR,OLSEN Egil (NOR),S,BJ�RNEBYE,
1024,8774,ITA,MALDINI Cesare (ITA),S,Alessandro COSTACURTA,
1024,8774,NOR,OLSEN Egil (NOR),S,Erik MYKLAND,
1024,8774,ITA,MALDINI Cesare (ITA),S,Demetrio ALBERTINI,
1024,8774,NOR,OLSEN Egil (NOR),S,Oyvind LEONHARDSEN,
1024,8774,ITA,MALDINI Cesare (ITA),S,Alessandro DEL PIERO,
1024,8774,NOR,OLSEN Egil (NOR),S,T.A. FLO,
1024,8774,ITA,MALDINI Cesare (ITA),S,D. BAGGIO,
1024,8774,NOR,OLSEN Egil (NOR),S,Kjetil REKDAL,
1024,8774,ITA,MALDINI Cesare (ITA),S,Luigi DI BIAGIO,
1024,8774,NOR,OLSEN Egil (NOR),S,Dan EGGEN,
1024,8774,ITA,MALDINI Cesare (ITA),S,Francesco MORIERO,
1024,8774,NOR,OLSEN Egil (NOR),S,H. FLO,
1024,8774,ITA,MALDINI Cesare (ITA),S,Christian VIERI,
1024,8774,NOR,OLSEN Egil (NOR),S,Vidar RISETH,
1024,8774,ITA,MALDINI Cesare (ITA),N,Francesco TOLDO,
1024,8774,NOR,OLSEN Egil (NOR),N,Gunnar HALLE,
1024,8774,ITA,MALDINI Cesare (ITA),N,Alessandro NESTA,
1024,8774,NOR,OLSEN Egil (NOR),N,Stale SOLBAKKEN,
1024,8774,ITA,MALDINI Cesare (ITA),N,Gianluca PESSOTTO,
1024,8774,NOR,OLSEN Egil (NOR),N,MINI,
1024,8774,ITA,MALDINI Cesare (ITA),N,Moreno TORRICELLI,
1024,8774,NOR,OLSEN Egil (NOR),N,Thomas MYHRE,
1024,8774,ITA,MALDINI Cesare (ITA),N,Sandro COIS,
1024,8774,NOR,OLSEN Egil (NOR),N,Espen BAARDSEN,
1024,8774,ITA,MALDINI Cesare (ITA),N,Angelo DI LIVIO,
1024,8774,NOR,OLSEN Egil (NOR),N,Vegard HEGGEM,
1024,8774,ITA,MALDINI Cesare (ITA),N,Roberto DI MATTEO,
1024,8774,NOR,OLSEN Egil (NOR),N,J. FLO,
1024,8774,ITA,MALDINI Cesare (ITA),N,R. BAGGIO,
1024,8774,NOR,OLSEN Egil (NOR),N,�STENSTAD,
1024,8774,ITA,MALDINI Cesare (ITA),N,Filippo INZAGHI,
1024,8774,NOR,OLSEN Egil (NOR),N,Erik HOFTUN,
1024,8774,ITA,MALDINI Cesare (ITA),N,Enrico CHIESA,
1024,8774,NOR,OLSEN Egil (NOR),N,SOLSKJ�R,
1024,8774,ITA,MALDINI Cesare (ITA),N,Gianluigi BUFFON,
1024,8774,NOR,OLSEN Egil (NOR),N,Roar STRAND,
1024,8773,BRA,ZAGALLO Mario (BRA),S,TAFFAREL,GK
1024,8773,CHI,ACOSTA Nelson (URU),S,Nelson TAPIA,GK
1024,8773,BRA,ZAGALLO Mario (BRA),S,CAFU,
1024,8773,CHI,ACOSTA Nelson (URU),S,Ronald FUENTES,
1024,8773,BRA,ZAGALLO Mario (BRA),S,ALDAIR,
1024,8773,CHI,ACOSTA Nelson (URU),S,Javier MARGAS,
1024,8773,BRA,ZAGALLO Mario (BRA),S,J. BAIANO,
1024,8773,CHI,ACOSTA Nelson (URU),S,Pedro REYES,
1024,8773,BRA,ZAGALLO Mario (BRA),S,C. SAMPAIO,
1024,8773,CHI,ACOSTA Nelson (URU),S,ACU�A,
1024,8773,BRA,ZAGALLO Mario (BRA),S,ROBERTO CARLOS,
1024,8773,CHI,ACOSTA Nelson (URU),S,Ivan ZAMORANO,C
1024,8773,BRA,ZAGALLO Mario (BRA),S,DUNGA,C
1024,8773,CHI,ACOSTA Nelson (URU),S,Jose SIERRA,
1024,8773,BRA,ZAGALLO Mario (BRA),S,RONALDO,
1024,8773,CHI,ACOSTA Nelson (URU),S,Marcelo SALAS,
1024,8773,BRA,ZAGALLO Mario (BRA),S,RIVALDO,
1024,8773,CHI,ACOSTA Nelson (URU),S,Miguel RAMIREZ,
1024,8773,BRA,ZAGALLO Mario (BRA),S,LEONARDO,
1024,8773,CHI,ACOSTA Nelson (URU),S,Mauricio AROS,
1024,8773,BRA,ZAGALLO Mario (BRA),S,BEBETO,
1024,8773,CHI,ACOSTA Nelson (URU),S,CORNEJO,
1024,8773,BRA,ZAGALLO Mario (BRA),N,GIOVANNI,
1024,8773,CHI,ACOSTA Nelson (URU),N,CASTA�EDA,
1024,8773,BRA,ZAGALLO Mario (BRA),N,EMERSON,
1024,8773,CHI,ACOSTA Nelson (URU),N,Francisco ROJAS,
1024,8773,BRA,ZAGALLO Mario (BRA),N,C. GERMANO,
1024,8773,CHI,ACOSTA Nelson (URU),N,Nelson PARRAGUEZ,
1024,8773,BRA,ZAGALLO Mario (BRA),N,Z� CARLOS,
1024,8773,CHI,ACOSTA Nelson (URU),N,Marcelo RAMIREZ,
1024,8773,BRA,ZAGALLO Mario (BRA),N,GON�ALVES,
1024,8773,CHI,ACOSTA Nelson (URU),N,NEIRA,
1024,8773,BRA,ZAGALLO Mario (BRA),N,A. CRUZ,
1024,8773,CHI,ACOSTA Nelson (URU),N,Moises VILLARROEL,
1024,8773,BRA,ZAGALLO Mario (BRA),N,Z� ROBERTO,
1024,8773,CHI,ACOSTA Nelson (URU),N,Marcelo VEGA,
1024,8773,BRA,ZAGALLO Mario (BRA),N,DORIVA,
1024,8773,CHI,ACOSTA Nelson (URU),N,Luis MUSRRI,
1024,8773,BRA,ZAGALLO Mario (BRA),N,DENILSON,
1024,8773,CHI,ACOSTA Nelson (URU),N,Fabian ESTAY,
1024,8773,BRA,ZAGALLO Mario (BRA),N,EDMUNDO,
1024,8773,CHI,ACOSTA Nelson (URU),N,Rodrigo BARRERA,
1024,8773,BRA,ZAGALLO Mario (BRA),N,DIDA,
1024,8773,CHI,ACOSTA Nelson (URU),N,Carlos TEJAS,
1024,8776,FRA,JACQUET Aime (FRA),S,Fabien BARTHEZ,GK
1024,8776,PAR,CARPEGIANI (BRA),S,CHILAVERT,GKC
1024,8776,FRA,JACQUET Aime (FRA),S,Bixente LIZARAZU,
1024,8776,PAR,CARPEGIANI (BRA),S,ARCE,
1024,8776,FRA,JACQUET Aime (FRA),S,L. BLANC,
1024,8776,PAR,CARPEGIANI (BRA),S,GAMARRA,
1024,8776,FRA,JACQUET Aime (FRA),S,Youri DJORKAEFF,
1024,8776,PAR,CARPEGIANI (BRA),S,AYALA,
1024,8776,FRA,JACQUET Aime (FRA),S,Didier DESCHAMPS,C
1024,8776,PAR,CARPEGIANI (BRA),S,CARDOZO,
1024,8776,FRA,JACQUET Aime (FRA),S,Marcel DESAILLY,
1024,8776,PAR,CARPEGIANI (BRA),S,ACUNA,
1024,8776,FRA,JACQUET Aime (FRA),S,Thierry HENRY,
1024,8776,PAR,CARPEGIANI (BRA),S,Pedro SARABIA,
1024,8776,FRA,JACQUET Aime (FRA),S,Bernard DIOMEDE,
1024,8776,PAR,CARPEGIANI (BRA),S,Carlos PAREDES,
1024,8776,FRA,JACQUET Aime (FRA),S,Lilian THURAM,
1024,8776,PAR,CARPEGIANI (BRA),S,Miguel BENITEZ,
1024,8776,FRA,JACQUET Aime (FRA),S,Emmanuel PETIT,
1024,8776,PAR,CARPEGIANI (BRA),S,ENCISO,
1024,8776,FRA,JACQUET Aime (FRA),S,David TREZEGUET,
1024,8776,PAR,CARPEGIANI (BRA),S,CAMPOS,
1024,8776,FRA,JACQUET Aime (FRA),N,Bernard LAMA,
1024,8776,PAR,CARPEGIANI (BRA),N,RIVAROLA,
1024,8776,FRA,JACQUET Aime (FRA),N,Vincent CANDELA,
1024,8776,PAR,CARPEGIANI (BRA),N,Edgar AGUILERA,
1024,8776,FRA,JACQUET Aime (FRA),N,Patrick VIEIRA,
1024,8776,PAR,CARPEGIANI (BRA),N,Julio Cesar YEGROS,
1024,8776,FRA,JACQUET Aime (FRA),N,Stephane GUIVARCH,
1024,8776,PAR,CARPEGIANI (BRA),N,A. ROJAS,
1024,8776,FRA,JACQUET Aime (FRA),N,Zinedine ZIDANE,
1024,8776,PAR,CARPEGIANI (BRA),N,ACEVAL,
1024,8776,FRA,JACQUET Aime (FRA),N,Robert PIRES,
1024,8776,PAR,CARPEGIANI (BRA),N,R. ROJAS,
1024,8776,FRA,JACQUET Aime (FRA),N,Alain BOGHOSSIAN,
1024,8776,PAR,CARPEGIANI (BRA),N,BRIZUELA,
1024,8776,FRA,JACQUET Aime (FRA),N,Frank LEBOEUF,
1024,8776,PAR,CARPEGIANI (BRA),N,Cesar RAMIREZ,
1024,8776,FRA,JACQUET Aime (FRA),N,Christian KAREMBEU,
1024,8776,PAR,CARPEGIANI (BRA),N,MORALES,
1024,8776,FRA,JACQUET Aime (FRA),N,Christophe DUGARRY,
1024,8776,PAR,CARPEGIANI (BRA),N,Denis CANIZA,
1024,8776,FRA,JACQUET Aime (FRA),N,Lionel CHARBONNIER,
1024,8776,PAR,CARPEGIANI (BRA),N,Ruben RUIZ DIAZ,
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,Peter RUFAI,GK
1024,8775,DEN,JOHANSSON Bo (SWE),S,Peter SCHMEICHEL,GK
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,Celestine BABAYARO,
1024,8775,DEN,JOHANSSON Bo (SWE),S,RIEPER,
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,KANU,
1024,8775,DEN,JOHANSSON Bo (SWE),S,Jes HOGH,
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,UCHE,C
1024,8775,DEN,JOHANSSON Bo (SWE),S,Jan HEINTZE,
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,Taribo WEST,
1024,8775,DEN,JOHANSSON Bo (SWE),S,Thomas HELVEG,
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,FINIDI,
1024,8775,DEN,JOHANSSON Bo (SWE),S,Allan NIELSEN,
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,Mutiu ADEPOJU,
1024,8775,DEN,JOHANSSON Bo (SWE),S,LAUDRUP M.,C
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,Jay Jay OKOCHA,
1024,8775,DEN,JOHANSSON Bo (SWE),S,LAUDRUP B.,
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,Garba LAWAL,
1024,8775,DEN,JOHANSSON Bo (SWE),S,Soren COLDING,
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,Sunday OLISEH,
1024,8775,DEN,JOHANSSON Bo (SWE),S,MOLLER,
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,IKPEBA,
1024,8775,DEN,JOHANSSON Bo (SWE),S,Martin JORGENSEN,
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,Mobi OPARAKU,
1024,8775,DEN,JOHANSSON Bo (SWE),N,SCHJONBERG,
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,YEKINI,
1024,8775,DEN,JOHANSSON Bo (SWE),N,Per FRANDSEN,
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,OKPARA W.,
1024,8775,DEN,JOHANSSON Bo (SWE),N,Miklos MOLNAR,
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,Tijani BABANGIDA,
1024,8775,DEN,JOHANSSON Bo (SWE),N,Jacob LAURSEN,
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,Daniel AMOKACHI,
1024,8775,DEN,JOHANSSON Bo (SWE),N,Morten WIEGHORST,
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,Uche OKAFOR,
1024,8775,DEN,JOHANSSON Bo (SWE),N,Stig TOFTING,
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,EGUAVOEN,
1024,8775,DEN,JOHANSSON Bo (SWE),N,Mogens KROGH,
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,Wilson ORUMA,
1024,8775,DEN,JOHANSSON Bo (SWE),N,Bjarne GOLDBAEK,
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,Ben IROHA,
1024,8775,DEN,JOHANSSON Bo (SWE),N,Ebbe SAND,
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,OKPARA G.,
1024,8775,DEN,JOHANSSON Bo (SWE),N,Rene HENRIKSEN,
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,Abiodun BARUWA,
1024,8775,DEN,JOHANSSON Bo (SWE),N,Peter KJAER,
1024,8777,GER,VOGTS Berti (GER),S,K�PKE,GK
1024,8777,MEX,LAPUENTE Manuel (MEX),S,Jorge CAMPOS,GK
1024,8777,GER,VOGTS Berti (GER),S,W�RNS,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,Claudio SUAREZ,
1024,8777,GER,VOGTS Berti (GER),S,Joerg HEINRICH,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,VILLA,
1024,8777,GER,VOGTS Berti (GER),S,Thomas HELMER,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,Duilio DAVINO,
1024,8777,GER,VOGTS Berti (GER),S,MATTH�US,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,BERNAL,
1024,8777,GER,VOGTS Berti (GER),S,H�SSLER,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,Alberto GARCIA ASPE,C
1024,8777,GER,VOGTS Berti (GER),S,Markus BABBEL,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,BLANCO,
1024,8777,GER,VOGTS Berti (GER),S,Didi HAMANN,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,PARDO,
1024,8777,GER,VOGTS Berti (GER),S,Juergen KLINSMANN,C
1024,8777,MEX,LAPUENTE Manuel (MEX),S,LARA,
1024,8777,GER,VOGTS Berti (GER),S,Oliver BIERHOFF,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,HERNANDEZ,
1024,8777,GER,VOGTS Berti (GER),S,Michael TARNAT,
1024,8777,MEX,LAPUENTE Manuel (MEX),S,PALENCIA,
1024,8777,GER,VOGTS Berti (GER),N,Oliver KAHN,GK
1024,8777,MEX,LAPUENTE Manuel (MEX),N,SANCHEZ,GK
1024,8777,GER,VOGTS Berti (GER),N,Jens LEHMANN,GK
1024,8777,MEX,LAPUENTE Manuel (MEX),N,SANCHEZ,
1024,8777,GER,VOGTS Berti (GER),N,Juergen KOHLER,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,Ramon RAMIREZ,
1024,8777,GER,VOGTS Berti (GER),N,Olaf THON,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,PELAEZ,
1024,8777,GER,VOGTS Berti (GER),N,M�LLER,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,GARCIA,
1024,8777,GER,VOGTS Berti (GER),N,Ulf KIRSTEN,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,Isaac TERRAZAS,
1024,8777,GER,VOGTS Berti (GER),N,Olaf MARSCHALL,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,Salvador CARMONA,
1024,8777,GER,VOGTS Berti (GER),N,Jens JEREMIES,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,Braulio LUNA,
1024,8777,GER,VOGTS Berti (GER),N,Steffen FREUND,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,Jaime ORDIALES,
1024,8777,GER,VOGTS Berti (GER),N,Christian ZIEGE,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,Jesus ARELLANO,
1024,8777,GER,VOGTS Berti (GER),N,Stefan REUTER,
1024,8777,MEX,LAPUENTE Manuel (MEX),N,Oscar PEREZ,
1024,8778,NED,HIDDINK Guus (NED),S,van der SAR,GK
1024,8778,YUG,SANTRAC Slobodan (SRB),S,Ivica KRALJ,GK
1024,8778,NED,HIDDINK Guus (NED),S,Michael REIZIGER,
1024,8778,YUG,SANTRAC Slobodan (SRB),S,Zoran MIRKOVIC,
1024,8778,NED,HIDDINK Guus (NED),S,Jaap STAM,
1024,8778,YUG,SANTRAC Slobodan (SRB),S,Goran DJOROVIC,
1024,8778,NED,HIDDINK Guus (NED),S,F. de BOER,C
1024,8778,YUG,SANTRAC Slobodan (SRB),S,Slavisa JOKANOVIC,
1024,8778,NED,HIDDINK Guus (NED),S,Arthur NUMAN,
1024,8778,YUG,SANTRAC Slobodan (SRB),S,Branko BRNOVIC,
